Question,Company,Category,Complexity,Experience Level,Years of Experience
"At Netflix, as a Group PM, how would you align ops and marketing on a contentious roadmap decision for notifications?",Netflix,Leadership,Medium,Group PM,5-8 years
"At Netflix, as a Group PM, how would you align engineering and legal on a contentious roadmap decision for checkout?",Netflix,Leadership,Complex,Group PM,5-8 years
"As a Group PM at Netflix, which North Star and guardrail metrics would you set for churn reduction to increase conversion rate? How would you instrument and review them?",Netflix,Metrics,Simple,Group PM,5-8 years
"As a APM at Netflix, which North Star and guardrail metrics would you set for NPS to increase repeat usage? How would you instrument and review them?",Netflix,Metrics,Medium,APM,1-2 years
"As a APM at Netflix, which North Star and guardrail metrics would you set for fraud mitigation to increase conversion rate? How would you instrument and review them?",Netflix,Metrics,Complex,APM,0-1 years
You're the APM at Netflix. Design an experiment roadmap to increase revenue for mobile app performance. Which levers would you test first and why?,Netflix,Growth,Simple,APM,0-1 years
You're the APM at Netflix. Design an experiment roadmap to reduce costs for driver supply. Which levers would you test first and why?,Netflix,Growth,Medium,APM,0-1 years
You're the APM at Netflix. Design an experiment roadmap to improve retention for checkout. Which levers would you test first and why?,Netflix,Growth,Complex,APM,0-1 years
"At Netflix, as a PM, how would you gather, prioritize, and act on customer feedback to increase repeat usage for content safety?",Netflix,Customer Obsession,Simple,PM,2-3 years
"At Netflix, as a PM, how would you gather, prioritize, and act on customer feedback to increase paid conversion for churn reduction?",Netflix,Customer Obsession,Medium,PM,1-2 years
"At Netflix, as a APM, how would you gather, prioritize, and act on customer feedback to grow MAUs for content safety?",Netflix,Customer Obsession,Complex,APM,0-1 years
"As a PM at Netflix, how would you improve foundational quality for CRM pipeline given privacy constraints? How do you sequence the work?",Netflix,Foundation,Simple,PM,2-3 years
"As a PM at Netflix, how would you improve foundational quality for retention given ambiguous requirements? How do you sequence the work?",Netflix,Foundation,Medium,PM,1-2 years
"As a APM at Netflix, how would you improve foundational quality for payments given high risk of abuse? How do you sequence the work?",Netflix,Foundation,Complex,APM,0-1 years
"Tell me about a time you, as a APM, handled significant pushback from sales while driving NPS at Netflix. What did you do and what was the outcome?",Netflix,Behavioral,Simple,APM,1-2 years
"Tell me about a time you, as a Group PM, handled significant pushback from design while driving payments at Netflix. What did you do and what was the outcome?",Netflix,Behavioral,Medium,Group PM,5-8 years
"Tell me about a time you, as a Group PM, handled significant pushback from legal while driving B2B admin console at Netflix. What did you do and what was the outcome?",Netflix,Behavioral,Complex,Group PM,5-8 years
"As a Group PM at Netflix, how would you partner with engineering to address technical debt in international expansion while still delivering reduce costs?",Netflix,Technical,Simple,Group PM,5-8 years
"As a PM at Netflix, how would you partner with engineering to address technical debt in subscriptions while still delivering increase repeat usage?",Netflix,Technical,Medium,PM,2-3 years
"As a APM at Netflix, how would you partner with engineering to address technical debt in B2B admin console while still delivering increase repeat usage?",Netflix,Technical,Complex,APM,1-2 years
"Design a v1 architecture for helpdesk experience at Netflix to scale globally. What components, APIs, and data flows would you propose?",Netflix,System Design,Simple,APM,1-2 years
"Design a v1 architecture for payments at Netflix to reduce support volume. What components, APIs, and data flows would you propose?",Netflix,System Design,Medium,APM,0-1 years
"Design a v1 architecture for creator tools at Netflix to increase marketplace liquidity. What components, APIs, and data flows would you propose?",Netflix,System Design,Complex,Group PM,5-8 years
"As a PM at Netflix, propose a new feature for B2B admin console to reduce support volume. How would you validate demand and ensure usability?",Netflix,Product Sense,Simple,PM,2-3 years
"As a Group PM at Netflix, propose a new feature for fraud mitigation to improve reliability. How would you validate demand and ensure usability?",Netflix,Product Sense,Medium,Group PM,5-8 years
"As a APM at Netflix, propose a new feature for NPS to increase revenue. How would you validate demand and ensure usability?",Netflix,Product Sense,Complex,APM,0-1 years
"You're the APM at Netflix. How would you plan, derisk, and deliver content safety improvements under thirdparty dependencies?",Netflix,Execution,Simple,APM,0-1 years
"You're the PM at Netflix. How would you plan, derisk, and deliver recommendations improvements under legacy systems?",Netflix,Execution,Medium,PM,2-3 years
"You're the APM at Netflix. How would you plan, derisk, and deliver creator tools improvements under privacy constraints?",Netflix,Execution,Complex,APM,1-2 years
"As a APM at Netflix, plan the GTM for a new merchant onboarding initiative to increase marketplace liquidity. What segments, messaging, and channels would you choose?",Netflix,Launch,Simple,APM,1-2 years
"As a PM at Netflix, plan the GTM for a new checkout initiative to reduce costs. What segments, messaging, and channels would you choose?",Netflix,Launch,Medium,PM,2-3 years
"As a APM at Netflix, plan the GTM for a new international expansion initiative to increase conversion rate. What segments, messaging, and channels would you choose?",Netflix,Launch,Complex,APM,1-2 years
"At Netflix, as a APM, how would you evaluate pricing and packaging options for checkout to increase paid conversion?",Netflix,Pricing,Simple,APM,1-2 years
"At Netflix, as a Group PM, how would you evaluate pricing and packaging options for driver supply to improve retention?",Netflix,Pricing,Medium,Group PM,5-8 years
"At Netflix, as a APM, how would you evaluate pricing and packaging options for creator tools to increase repeat usage?",Netflix,Pricing,Complex,APM,1-2 years
You're the Group PM at Netflix. Define success criteria and a 90day review plan for retention changes aimed to improve NPS.,Netflix,Success Criteria,Simple,Group PM,5-8 years
You're the PM at Netflix. Define success criteria and a 90day review plan for churn reduction changes aimed to increase paid conversion.,Netflix,Success Criteria,Medium,PM,2-3 years
You're the Group PM at Netflix. Define success criteria and a 90day review plan for merchant onboarding changes aimed to reduce churn.,Netflix,Success Criteria,Complex,Group PM,5-8 years
"As a PM at Netflix, how would you prioritize a backlog for self-serve funnel to increase marketplace liquidity with design and data science disagreeing?",Netflix,Prioritization,Simple,PM,1-2 years
"As a APM at Netflix, how would you prioritize a backlog for driver supply to increase revenue with engineering and data science disagreeing?",Netflix,Prioritization,Medium,APM,0-1 years
"As a APM at Netflix, how would you prioritize a backlog for international expansion to increase paid conversion with design and sales disagreeing?",Netflix,Prioritization,Complex,APM,1-2 years
"At Netflix, as a Group PM, how would you diagnose and resolve declining health metrics for churn reduction under limited engineering bandwidth?",Netflix,Product Health,Simple,Group PM,5-8 years
"At Netflix, as a PM, how would you diagnose and resolve declining health metrics for waitlist conversion under data sparsity?",Netflix,Product Health,Medium,PM,1-2 years
"At Netflix, as a APM, how would you diagnose and resolve declining health metrics for fraud mitigation under thirdparty dependencies?",Netflix,Product Health,Complex,APM,1-2 years
"As a APM at Netflix, design an AB test plan for payments to improve retention. How do you handle power, segmentation, and interaction effects?",Netflix,AB Testing,Simple,APM,0-1 years
"As a Group PM at Netflix, design an AB test plan for creator tools to increase repeat usage. How do you handle power, segmentation, and interaction effects?",Netflix,AB Testing,Medium,Group PM,5-8 years
